GNR 2020-164,T,0.055
GNR 2020-163,1,0.1283672567
GNR 2020-163,2,0.083
GNR 2020-163,5,0.083
GNR 2020-163,T,0.084
GNR 2020-162,1,0.084
GNR 2020-162,2,0.1
GNR 2020-162,3,0.083
GNR 2020-162,4,0.05954920146
GNR 2020-162,5A,0.003364168966
GNR 2020-162,5B,0.04850759189
GNR 2020-162,5C,0.1398745192
GNR 2020-162,5D,0.002386484448
GNR 2020-162,6,0.0002660426333
GNR 2020-162,7,0.1609222931
GNR 2020-162,8,0.01642181748
GNR 2020-162,9,0.02486996333
GNR 2020-162,10,0.01351675681
GNR 2020-162,T,0.084
GNR 2020-160,1A,0.1375722762
GNR 2020-160,1B,0.1953287959
GNR 2020-160,1C,0.0734326764
GNR 2020-160,2A,0.05035720982
GNR 2020-160,2B,0.03618800905
GNR 2020-160,2C,0.03778701205
GNR 2020-160,3A,0.01033508945
GNR 2020-160,3B,0.005483679533
GNR 2020-160,3C,0.1013714818
GNR 2020-160,3D,0.0009775397958
GNR 2020-160,3E,0.001749211308
GNR 2020-160,3F,0.08348779324
GNR 2020-160,3G,0.001780421477
GNR 2020-160,3H,0.03076382101
GNR 2020-160,4A,0.03944215891
GNR 2020-160,4B,0.03522547494
GNR 2020-160,4C,0.02589226243
GNR 2020-160,5A,0.003762189443
GNR 2020-160,5B,0.001690619186
GNR 2020-160,5C,0.005
GNR 2020-160,6A,0.07874520784
GNR 2020-160,6B,0.0007361148925
GNR 2020-160,7A,0.05059095258
GNR 2020-160,7B,0.02270453697
GNR 2020-160,8A,0.04547491688
GNR 2020-160,8B,0.0356580639
GNR 2020-160,9,0.05750795144
GNR 2020-160,10,0.002288949754
GNR 2020-160,11,0.0009069909887
GNR 2020-160,T,0.402
GNR 2020-154,1,0.1790441771
GNR 2020-154,2,0.083
GNR 2020-154,3,0.083
GNR 2020-154,5,0.062502194
GNR 2020-154,6,0.4824208588
GNR 2020-154,T,0.065
GNR 2020-153,1,0.1081993363
GNR 2020-153,2,0.2159221546
GNR 2020-153,3,0.1891325468
GNR 2020-153,4,0.1424962941
GNR 2020-153,5,0.083
GNR 2020-153,6C,0.6650694241
GNR 2020-153,7,0.1413502624
GNR 2020-153,9,0.1405586109
GNR 2020-153,10,0.1165121852
GNR 2020-153,T,0.065
GNR 2020-151,1,0.05355087329
GNR 2020-151,2,0.1030395826
GNR 2020-151,3,0.09064495454
GNR 2020-151,4,0.2246373582
GNR 2020-151,5,0.3412193648
GNR 2020-151,6,0.1404585651
GNR 2020-151,7,0.4262690408
GNR 2020-151,8,0.07265619359
GNR 2020-151,T,0.084
GNR 2020-149,1,0.0008799341642
GNR 2020-149,2,0.083
GNR 2020-149,3,0.4910093631
GNR 2020-149,4,0.07563705564
GNR 2020-149,6,0.7866287139
GNR 2020-149,7A,0.4991351839
GNR 2020-149,7B,0.083
GNR 2020-149,8A,0.001066922814
GNR 2020-149,8B,0
GNR 2020-149,8C,0.1613774058
GNR 2020-149,9,0.0003087131453
GNR 2020-149,10A,0.5812542669
GNR 2020-149,10B,0
GNR 2020-149,10C,0.0006884920006
GNR 2020-149,10D,0.004864120664
GNR 2020-149,10E,0.2475891682
GNR 2020-149,10F,0.07204478179
GNR 2020-149,11A,0.0005362692455
GNR 2020-149,11B,0.234
GNR 2020-149,11C,0.6470204669
GNR 2020-149,11D,0.027
GNR 2020-149,12,0.232
GNR 2020-149,14A,0.135
GNR 2020-149,14B,0.001036781508
